Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number)
World Bank Low Income,,1999,,118431.0,224933.0,12699.0,431846.0,24176.0,30682.0,671661.0,1039.0,331591.0,94691.0,65287.0,537265.0,494006.0,3267.0,647.0,545389.0,3348.0,247171.0,33691.0,95834.0,59439.0,12984.0,241346.0,,524092.0,51041.0,132790.0,91047.0,152193.0,17361.0,20003.0,5631.0
World Bank Low Income,,2000,,119156.0,227985.0,12809.0,446800.0,23929.0,30932.0,700601.0,1053.0,332735.0,95683.0,65553.0,531132.0,496017.0,3299.0,1392.0,533522.0,3370.0,242288.0,33960.0,81182.0,60402.0,12905.0,236787.0,,531789.0,51810.0,133902.0,91919.0,153700.0,17592.0,20694.0,5787.0
World Bank Low Income,,2001,,120533.0,231482.0,12784.0,457176.0,23737.0,30461.0,720318.0,1066.0,329929.0,96639.0,66017.0,522468.0,498604.0,3332.0,677.0,520569.0,3717.0,235744.0,34233.0,29799.0,61427.0,12863.0,230635.0,,539543.0,52645.0,134807.0,92649.0,154795.0,17727.0,21314.0,5920.0
World Bank Low Income,,2002,,118272.0,235867.0,12913.0,459569.0,23547.0,34444.0,732593.0,1082.0,324734.0,97550.0,66933.0,515478.0,502021.0,3373.0,2271.0,507618.0,3476.0,231027.0,34501.0,34855.0,62590.0,12887.0,226214.0,,548282.0,53542.0,135998.0,93298.0,155920.0,17649.0,22130.0,6103.0
World Bank Low Income,,2003,,121062.0,241257.0,13038.0,470990.0,23903.0,33197.0,738672.0,1112.0,320463.0,99671.0,68388.0,509079.0,506759.0,3441.0,834.0,490943.0,3463.0,150829.0,35001.0,30631.0,64020.0,12959.0,146300.0,,558246.0,54571.0,138000.0,94486.0,157732.0,17897.0,22908.0,6272.0
World Bank Low Income,,2004,,119101.0,247167.0,13180.0,468821.0,23887.0,32530.0,736401.0,1147.0,314962.0,101062.0,69784.0,500774.0,511018.0,3511.0,6375.0,475060.0,3485.0,144571.0,35538.0,23109.0,65477.0,13014.0,140245.0,,569830.0,55610.0,140477.0,95730.0,159651.0,17962.0,23835.0,6477.0
World Bank Low Income,,2005,,119209.0,252515.0,13411.0,452544.0,24191.0,32865.0,715394.0,1181.0,309830.0,102440.0,70503.0,495397.0,516176.0,3573.0,1297.0,466235.0,3522.0,141601.0,36002.0,20269.0,66672.0,13157.0,137438.0,,579676.0,56484.0,142699.0,96868.0,161392.0,17932.0,24773.0,6672.0
World Bank Low Income,,2006,,118413.0,257962.0,13595.0,444650.0,24198.0,34432.0,673288.0,1215.0,308228.0,103716.0,70834.0,489415.0,517480.0,3641.0,2023.0,457712.0,3546.0,136148.0,36481.0,12114.0,68027.0,13215.0,132150.0,,591599.0,57519.0,145397.0,97281.0,163071.0,17332.0,25762.0,6889.0
World Bank Low Income,,2007,,116632.0,263741.0,13701.0,436668.0,24244.0,34360.0,621730.0,1262.0,307009.0,104939.0,71571.0,483061.0,519473.0,3719.0,1759.0,448438.0,3601.0,130457.0,37055.0,13809.0,69393.0,13307.0,126628.0,,603553.0,58538.0,148012.0,97900.0,164997.0,16201.0,26642.0,7075.0
World Bank Low Income,,2008,,112840.0,270173.0,13857.0,424037.0,23825.0,35229.0,570600.0,1326.0,305401.0,106088.0,72221.0,475060.0,519723.0,3808.0,2578.0,438504.0,3641.0,124616.0,37733.0,15690.0,71085.0,13306.0,120935.0,,617891.0,59785.0,150706.0,98775.0,167185.0,15043.0,27683.0,7316.0
World Bank Low Income,,2009,,108213.0,277065.0,13895.0,423742.0,23664.0,36435.0,527957.0,1399.0,302872.0,107141.0,72746.0,467032.0,519396.0,3909.0,498.0,428285.0,3685.0,118974.0,38470.0,23444.0,72911.0,13286.0,115408.0,,631409.0,61310.0,153366.0,99972.0,169698.0,14141.0,28700.0,7544.0
World Bank Low Income,,2010,,107323.0,283693.0,13936.0,422522.0,23439.0,36892.0,489264.0,1442.0,298296.0,108241.0,72983.0,459528.0,518525.0,3982.0,223943.0,412001.0,3696.0,123710.0,39108.0,15505.0,74562.0,13242.0,119889.0,,642426.0,62638.0,155817.0,101198.0,171855.0,13622.0,29787.0,7775.0
World Bank Low Income,,2011,,101165.0,291516.0,14043.0,401908.0,23143.0,38195.0,454559.0,1506.0,295095.0,109643.0,73129.0,453119.0,517350.0,4086.0,550.0,408073.0,3747.0,120326.0,39826.0,14475.0,76701.0,13272.0,116566.0,,657435.0,64214.0,158896.0,102108.0,174713.0,13284.0,30953.0,8024.0
World Bank Low Income,,2012,,99936.0,299867.0,14185.0,385628.0,23077.0,39136.0,420027.0,1563.0,292773.0,111041.0,72204.0,448283.0,514865.0,4188.0,1107.0,391612.0,3770.0,106609.0,40446.0,19208.0,78897.0,13351.0,103217.0,,672845.0,65792.0,161975.0,103276.0,177734.0,12973.0,32131.0,8280.0
World Bank Low Income,,2013,,93466.0,309065.0,14374.0,370737.0,23110.0,39625.0,384572.0,1633.0,291272.0,112573.0,71581.0,445114.0,512256.0,4296.0,1076.0,384567.0,3810.0,104357.0,41125.0,26457.0,81143.0,13439.0,100976.0,,686978.0,67634.0,164863.0,105041.0,181511.0,12757.0,33345.0,8535.0
World Bank Low Income,,2014,,91100.0,318084.0,14521.0,342915.0,22908.0,41283.0,353348.0,1706.0,291041.0,114159.0,70943.0,442233.0,508091.0,4413.0,1529.0,379105.0,3807.0,102055.0,41960.0,31136.0,83287.0,13521.0,98695.0,,701268.0,69517.0,167505.0,106831.0,185251.0,12549.0,34475.0,8748.0
World Bank Low Income,,2015,,87573.0,326474.0,14614.0,333855.0,22811.0,42091.0,328322.0,1775.0,289125.0,115922.0,69801.0,437440.0,502042.0,4518.0,10320.0,372523.0,3829.0,99555.0,42714.0,32251.0,85420.0,13511.0,96207.0,,718428.0,71289.0,170132.0,108453.0,188550.0,12330.0,35746.0,9007.0
World Bank Low Income,,2016,,86785.0,336295.0,14791.0,321766.0,22696.0,44044.0,307608.0,1864.0,285487.0,117121.0,69381.0,432378.0,498667.0,4638.0,2084.0,368488.0,3851.0,98341.0,43779.0,37110.0,87936.0,13539.0,94976.0,,734742.0,73241.0,173027.0,111037.0,193154.0,12190.0,37079.0,9250.0
World Bank Low Income,,2017,,85255.0,346524.0,14741.0,305776.0,22157.0,46384.0,283489.0,1958.0,279999.0,117987.0,68826.0,424079.0,491328.0,4763.0,2844.0,363663.0,3856.0,96454.0,44809.0,35808.0,90392.0,13512.0,93059.0,,752894.0,75018.0,176103.0,114465.0,198328.0,12081.0,38588.0,9541.0
World Bank Low Income,,2018,,83057.0,358058.0,14768.0,294963.0,21753.0,48039.0,259631.0,2055.0,275591.0,119318.0,68402.0,417475.0,485601.0,4913.0,892.0,347428.0,3913.0,91831.0,45995.0,38580.0,93493.0,13514.0,88479.0,,773350.0,77075.0,179575.0,116822.0,201736.0,11844.0,40203.0,9894.0
World Bank Low Income,,2019,,81439.0,368474.0,14831.0,300492.0,21340.0,45880.0,247763.0,2144.0,271887.0,120076.0,68082.0,411796.0,478720.0,5050.0,1744.0,334806.0,3860.0,87986.0,47027.0,31641.0,96319.0,13476.0,84657.0,,792037.0,78939.0,182658.0,119019.0,204859.0,11692.0,41753.0,10219.0
World Bank Lower Middle Income,,1990,,241139.0,1040609.0,49595.0,455394.0,196568.0,102238.0,65544.0,7129.0,1154191.0,351276.0,201948.0,1596857.0,1819818.0,30371.0,6992.0,2111971.0,17243.0,463736.0,232340.0,29039.0,224766.0,26237.0,378617.0,,3189411.0,223877.0,1020780.0,426555.0,753417.0,117397.0,95964.0,32781.0
World Bank Lower Middle Income,,1991,,239606.0,1067467.0,50279.0,465739.0,194830.0,104704.0,93519.0,7423.0,1170583.0,357221.0,200636.0,1579771.0,1808775.0,31999.0,150224.0,2125392.0,18105.0,438797.0,238790.0,23780.0,232831.0,26623.0,355969.0,,3279605.0,230788.0,1042279.0,433181.0,764780.0,117302.0,98776.0,33820.0
World Bank Lower Middle Income,,1992,,238400.0,1096759.0,50899.0,463295.0,192251.0,110304.0,128490.0,7721.0,1193889.0,362667.0,203156.0,1566369.0,1803543.0,33578.0,8168.0,2107536.0,18599.0,415035.0,245397.0,26579.0,242379.0,27110.0,335442.0,,3377225.0,238449.0,1063014.0,440600.0,777664.0,116959.0,101594.0,34866.0
